57.295028915999865	831	560	651	985	54.5
57.50351863600008	774	555	632	1999	61.5
57.72403706499972	694	571	1182	2082	0
57.94582958899991	606	591	761	2152	15.0
58.19701872100086	551	647	2574	1307	0
58.3890823820002	495	703	759	1356	72.0
58.57668625000042	471	617	683	1395	67.0
58.77140787600001	446	516	756	1422	0
58.974777608000295	442	516	1091	1498	0
59.49019116100135	666	298	769	871	0
59.68127644600099	1043	290	765	912	0
59.86825200900057	920	273	722	959	0
60.059656438001184	1107	282	718	1014	0
60.24546760799967	802	287	699	1062	0
60.424784845999966	1015	309	676	1113	0
60.585184966999805	773	336	655	601	0
60.787237198001094	1780	378	617	633	0
60.99162954700114	1733	423	578	688	22.5
61.19493020600021	1687	495	536	753	79.5
61.388649252001414	849	529	495	814	117.0
61.59611619000134	1621	567	459	880	154.0
61.8026137880006	1522	587	421	964	183.0
62.005910261999816	1448	587	411	1039	188.0
62.21836502200131	1354	565	402	1393	181.5
62.43211924500065	1262	550	414	1441	168.0
62.650543666000885	1184	487	466	1837	110.5
62.86914436200095	1106	466	522	1920	72.0
63.06637169500027	1030	444	579	2002	32.5
63.25699304200134	959	433	624	1031	4.5
63.44635275800101	885	431	635	1090	0
63.66913919400031	812	448	664	2214	0
63.88351666900053	739	457	852	1658	0
64.08604419100084	681	487	565	1717	61.0
64.30149744700066	632	525	626	1790	49.5
64.529077616	570	564	678	2509	43.0
64.765790423	508	567	822	3025	0
64.94551767400117	438	626	828	703	0
65.11259715000051	404	674	811	764	31.5
65.27660881500015	459	550	729	894	10.5
65.45340945700082	558	438	731	817	0
65.61039171599987	499	333	711	712	0
65.76271803600139	473	285	708	741	0
65.92837697600044	551	290	692	770	0
66.0814668790008	502	293	687	803	0
66.25494050999987	501	293	677	848	0
66.45613380900068	2082	303	655	890	0
66.66499480099992	2025	325	633	958	0
66.86539277700103	1953	327	609	817	0
67.06382857599965	1908	376	575	703	0.5
67.25283872200089	1870	397	544	567	26.5
67.44468833100109	1884	448	499	588	74.5
67.63847880200046	1769	495	459	603	118.0
67.83708835700054	1712	516	433	647	141.5
68.03483849800068	1637	513	383	817	165.0
68.23324627900001	1561	508	366	1080	171.0
68.4386539469997	1466	499	373	1159	163.0
68.65680022400011	1375	497	421	1627	138.0
68.87808649500039	1289	459	475	1758	92.0
69.08989859699977	1224	440	511	1811	64.5
69.29850346300009	1141	402	548	1873	27.0
69.50614749099987	1069	409	564	1934	22.5
69.71641076100059	979	418	567	2016	25.5
69.92504694200034	906	448	553	2089	47.5
70.13747283200064	829	464	541	2147	61.5
70.3491602869999	770	489	543	2209	73.0
70.55452756700106	702	518	564	2282	77.0
70.78549528400072	628	532	874	1670	0
70.99595936600053	557	564	879	1748	0
71.20455869600119	495	628	859	1790	0
71.39273151999987	460	781	904	817	38.5
71.57451235600092	481	658	731	1217	63.5
71.74753399300062	440	954	719	796	200
71.90899563600033	407	651	672	829	89.5
72.0722297379998	346	497	699	902	0
72.24545157600005	293	440	729	965	0
72.394907195001	240	402	749	1036	0
72.55823779400089	216	404	571	959	16.5
72.71010965800087	222	440	756	915	0
72.88848829800008	354	492	760	951	0
73.04540639100014	287	373	770	996	0
73.2075161190005	444	120	735	1049	0
73.38124354300089	621	143	688	1102	0
73.53510889900099	341	164	690	1150	0
73.70302440100022	720	190	654	587	0
73.8506027479998	702	174	626	590	0
74.03740616400137	1606	183	591	628	0
74.22494279300008	1554	216	560	709	0
74.41086912900028	1522	267	516	548	0
74.5898179650012	1503	444	477	565	83.5
74.78039194300072	1601	501	429	620	136.0
74.96810412500054	1564	567	433	495	167.0
75.2932732900008	11234	466	373	612	146.5
75.46836993600118	1215	454	361	680	146.5
75.65629919000094	1132	448	380	950	134.0
75.83436279700072	1062	427	426	1012	100.5
76.005382628	998	404	466	1076	69.0
